scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,label
54,1779169729.1,0,0.8086,0.4792,0.1062,0.0,12,0,0.4161,1,0.0,WAIT
54,1779169729.1,1,0.6945,0.5472,0.0347,0.0,35,0,0.398,1,0.0,WAIT
54,1779169729.1,2,0.5813,0.6125,0.1132,0.0,196,0,0.4204,1,0.0,WAIT
55,1779169729.676,0,0.8078,0.4792,0.1063,0.0,16,0,0.4156,1,0.0,WAIT
55,1779169729.676,1,0.6953,0.5472,0.037,0.0,39,0,0.3984,1,0.0,WAIT
55,1779169729.676,2,0.5805,0.6125,0.1144,0.0,200,0,0.4203,1,0.0,WAIT
56,1779169730.231,0,0.8086,0.4792,0.0995,0.0,20,0,0.4161,1,0.0,WAIT
56,1779169730.231,1,0.7188,0.5333,0.0318,0.0,43,0,0.3987,1,0.0,WAIT
56,1779169730.231,2,0.5813,0.6125,0.1169,0.0,204,0,0.4204,1,0.0,WAIT
57,1779169730.812,0,0.8086,0.4806,0.0983,0.0,24,0,0.4171,1,0.0,WAIT
57,1779169730.812,1,0.7242,0.4764,0.0338,0.0,47,0,0.3559,1,0.0,WAIT
57,1779169730.812,2,0.5813,0.6125,0.1106,0.0,208,0,0.4204,1,0.0,WAIT
58,1779169731.372,0,0.8086,0.4792,0.0948,0.0,28,0,0.4161,1,0.0,WAIT
58,1779169731.372,1,0.7188,0.4625,0.032,0.0,51,0,0.3417,1,0.0,WAIT
58,1779169731.372,2,0.5813,0.6125,0.1147,0.0,212,0,0.4204,1,0.0,WAIT
59,1779169731.948,0,0.8086,0.4792,0.0929,0.0,32,0,0.4161,1,0.0,WAIT
59,1779169731.948,1,0.7273,0.4889,0.0332,0.0,55,0,0.3676,1,0.0,WAIT
59,1779169731.948,2,0.5813,0.6125,0.116,0.0,216,0,0.4204,1,0.0,WAIT
60,1779169732.503,0,0.8086,0.4792,0.0941,0.0,36,0,0.4161,1,0.0,WAIT
60,1779169732.503,1,0.7273,0.4764,0.0402,0.0,59,0,0.3579,1,0.0,WAIT
60,1779169732.503,2,0.5813,0.6125,0.115,0.0,220,0,0.4204,1,0.0,WAIT
61,1779169733.068,0,0.8086,0.4806,0.1215,0.129,39,0,0.4171,1,0.0,ASK
61,1779169733.068,1,0.7258,0.5264,0.0463,0.0,63,0,0.3969,1,0.0,WAIT
61,1779169733.068,2,0.5805,0.6125,0.0879,0.0,224,0,0.4203,1,0.0,WAIT
62,1779169733.644,0,0.8078,0.4792,0.5134,0.706,39,0,0.4156,1,0.0,ASK
62,1779169733.644,1,0.7188,0.5278,0.4328,0.145,66,0,0.3941,1,0.0,ASK
62,1779169733.644,2,0.5805,0.6111,0.3079,0.145,227,0,0.4189,1,0.0,ASK
63,1779169734.204,0,0.8086,0.4806,0.483,1.266,39,0,0.4171,1,0.0,ASK
63,1779169734.204,1,0.7188,0.5264,0.4026,0.272,67,0,0.3929,1,0.0,ASK
63,1779169734.204,2,0.5805,0.6111,0.2799,0.272,228,0,0.4189,1,0.0,ASK
64,1779169734.78,0,0.8086,0.4792,0.1313,1.841,39,0,0.4161,1,0.0,ASK
64,1779169734.78,1,0.718,0.5264,0.0535,0.0,70,0,0.3925,1,0.0,WAIT
64,1779169734.78,2,0.5805,0.6111,0.0831,0.0,231,0,0.4189,1,0.0,WAIT
65,1779169735.341,0,0.8078,0.4792,0.1301,2.403,39,0,0.4156,1,0.0,ASK
65,1779169735.341,1,0.718,0.5264,0.053,0.0,74,0,0.3925,1,0.0,WAIT
65,1779169735.341,2,0.5805,0.6111,0.0838,0.0,235,0,0.4189,1,0.0,WAIT
66,1779169735.917,0,0.8078,0.4792,0.1307,2.978,39,0,0.4156,1,0.0,ASK
66,1779169735.917,1,0.718,0.5264,0.0535,0.0,78,0,0.3925,1,0.0,WAIT
66,1779169735.917,2,0.5805,0.6111,0.0831,0.0,239,0,0.4189,1,0.0,WAIT
67,1779169736.476,0,0.8078,0.4792,0.1307,3.537,39,0,0.4156,1,0.0,ASK
67,1779169736.476,1,0.718,0.5278,0.053,0.0,82,0,0.3936,1,0.0,WAIT
67,1779169736.476,2,0.5805,0.6111,0.0831,0.0,243,0,0.4189,1,0.0,WAIT
68,1779169737.032,0,0.8078,0.4806,0.1301,4.094,39,0,0.4165,1,0.0,ASK
68,1779169737.032,1,0.718,0.5264,0.053,0.0,85,0,0.3925,1,0.0,WAIT
68,1779169737.032,2,0.5805,0.6111,0.0831,0.0,246,0,0.4189,1,0.0,WAIT
69,1779169737.612,0,0.8078,0.4792,0.2329,4.673,39,0,0.4156,1,0.0,ASK
69,1779169737.612,1,0.718,0.5264,0.159,0.288,86,0,0.3925,1,0.0,ASK
69,1779169737.612,2,0.5805,0.6111,0.0766,0.0,250,0,0.4189,1,0.0,WAIT
70,1779169738.172,0,0.8078,0.4792,0.2348,5.234,39,0,0.4156,1,0.0,ASK
70,1779169738.172,1,0.718,0.5264,0.161,0.849,86,0,0.3925,1,0.0,ASK
70,1779169738.172,2,0.5805,0.6111,0.0777,0.0,254,0,0.4189,1,0.0,WAIT
71,1779169738.748,0,0.8078,0.4792,0.2345,5.809,39,0,0.4156,1,0.0,ASK
71,1779169738.748,1,0.7195,0.5444,0.155,1.424,86,0,0.4085,1,0.0,ASK
71,1779169738.748,2,0.5805,0.6111,0.0763,0.0,258,0,0.4189,1,0.0,WAIT
72,1779169739.308,0,0.8086,0.4792,0.5323,6.369,39,0,0.4161,1,0.0,ASK
72,1779169739.308,1,0.718,0.5264,0.4508,0.143,89,0,0.3925,1,0.0,ASK
72,1779169739.308,2,0.5805,0.6111,0.325,0.143,261,0,0.4189,1,0.0,ASK
73,1779169739.884,0,0.8086,0.4792,0.131,6.946,39,0,0.4161,1,0.0,ASK
73,1779169739.884,1,0.7195,0.5264,0.0539,0.0,93,0,0.3933,1,0.0,WAIT
73,1779169739.884,2,0.5805,0.6111,0.0831,0.0,265,0,0.4189,1,0.0,WAIT
74,1779169740.44,0,0.8078,0.4792,0.0948,0.0,41,0,0.4156,1,0.0,WAIT
74,1779169740.44,1,0.7281,0.5222,0.0261,0.0,97,0,0.3948,1,0.0,WAIT
74,1779169740.44,2,0.5813,0.6125,0.1163,0.0,269,0,0.4204,1,0.0,WAIT
75,1779169741.004,0,0.8078,0.4806,999.0,0.128,44,0,0.4165,1,0.0,ASK
75,1779169741.004,1,0.6883,0.3778,999.0,0.128,100,1,0.2589,1,0.0,ASK
75,1779169741.004,2,0.5805,0.6125,999.0,0.564,269,0,0.4203,1,0.0,ASK
76,1779169741.579,0,0.8086,0.4806,0.3037,0.703,44,0,0.4171,1,0.0,ASK
76,1779169741.579,1,0.5047,0.2542,0.0171,0.0,104,0,0.0544,1,0.0,WAIT
76,1779169741.579,2,0.5805,0.6111,0.1956,1.139,269,0,0.4189,1,0.0,ASK
77,1779169742.141,0,0.8086,0.4806,0.3292,1.265,44,0,0.4171,1,0.0,ASK
77,1779169742.141,1,0.5055,0.2139,0.0348,0.0,107,0,0.0149,1,0.0,WAIT
77,1779169742.141,2,0.5805,0.6125,0.2348,1.701,269,0,0.4203,1,0.0,ASK
78,1779169742.715,0,0.8086,0.4806,0.3317,1.839,44,0,0.4171,1,0.0,ASK
78,1779169742.715,1,0.5062,0.2,0.0346,0.0,111,0,0.0062,1,0.0,WAIT
78,1779169742.715,2,0.5805,0.6111,0.2392,2.275,269,0,0.4189,1,0.0,ASK
79,1779169743.276,0,0.8078,0.4806,0.3296,2.4,44,0,0.4165,1,0.0,ASK
79,1779169743.276,1,0.5086,0.2042,0.0359,0.0,115,0,0.0096,1,0.0,WAIT
79,1779169743.276,2,0.5805,0.6111,0.238,2.836,269,0,0.4189,1,0.0,ASK
80,1779169743.836,0,0.8078,0.4806,0.2458,2.96,44,0,0.4165,1,0.0,ASK
80,1779169743.836,1,0.5984,0.2514,0.0315,0.0,119,1,0.111,1,0.0,WAIT
80,1779169743.836,2,0.5805,0.6111,0.1937,3.396,269,0,0.4189,1,0.0,ASK
81,1779169744.412,0,0.8078,0.4806,0.0922,0.0,46,0,0.4165,1,0.0,WAIT
81,1779169744.412,1,0.4656,0.2236,0.2546,0.144,121,1,0.0417,1,0.0,ASK
81,1779169744.412,2,0.5805,0.6125,0.117,0.0,270,0,0.4203,1,0.0,WAIT
82,1779169744.972,0,0.8078,0.4792,0.0969,0.0,50,0,0.4156,1,0.0,WAIT
82,1779169744.972,1,0.7266,0.4931,0.033,0.0,123,1,0.3704,1,0.0,WAIT
82,1779169744.972,2,0.5805,0.6125,0.1118,0.0,272,0,0.4203,1,0.0,WAIT
83,1779169745.548,0,0.8078,0.4792,0.1012,0.0,54,0,0.4156,1,0.0,WAIT
83,1779169745.548,1,0.7266,0.5042,0.036,0.0,127,0,0.3793,1,0.0,WAIT
83,1779169745.548,2,0.5805,0.6125,0.1084,0.0,276,0,0.4203,1,0.0,WAIT
84,1779169746.107,0,0.8078,0.4792,0.1036,0.0,58,0,0.4156,1,0.0,WAIT
84,1779169746.107,1,0.7266,0.5097,0.0362,0.0,131,0,0.3837,1,0.0,WAIT
84,1779169746.107,2,0.5805,0.6125,0.1061,0.0,280,0,0.4203,1,0.0,WAIT
85,1779169746.683,0,0.8078,0.4792,0.1571,0.435,59,0,0.4156,1,0.0,ASK
85,1779169746.683,1,0.7273,0.5361,0.082,0.0,135,0,0.4058,1,0.0,WAIT
85,1779169746.683,2,0.5805,0.6111,0.0566,0.0,284,0,0.4189,1,0.0,WAIT
86,1779169747.244,0,0.8078,0.4792,0.1631,0.997,59,0,0.4156,1,0.0,ASK
86,1779169747.244,1,0.7273,0.5347,0.088,0.0,139,0,0.4046,1,0.0,WAIT
86,1779169747.244,2,0.5805,0.6111,0.049,0.0,288,0,0.4189,1,0.0,WAIT
87,1779169747.804,0,0.8078,0.4792,0.1622,1.557,59,0,0.4156,1,0.0,ASK
87,1779169747.804,1,0.7273,0.5361,0.0868,0.0,143,0,0.4058,1,0.0,WAIT
87,1779169747.804,2,0.5805,0.6111,0.0497,0.0,292,0,0.4189,1,0.0,WAIT
88,1779169748.382,0,0.8078,0.4792,0.1628,2.134,59,0,0.4156,1,0.0,ASK
88,1779169748.382,1,0.7273,0.5347,0.0877,0.0,147,0,0.4046,1,0.0,WAIT
88,1779169748.382,2,0.5805,0.6111,0.049,0.0,296,0,0.4189,1,0.0,WAIT
89,1779169748.94,0,0.8078,0.4792,0.1634,2.693,59,0,0.4156,1,0.0,ASK
89,1779169748.94,1,0.7281,0.5347,0.0889,0.0,151,0,0.4051,1,0.0,WAIT
89,1779169748.94,2,0.5805,0.6111,0.0484,0.0,300,0,0.4189,1,0.0,WAIT
90,1779169749.516,0,0.8078,0.4792,0.1625,3.269,59,0,0.4156,1,0.0,ASK
90,1779169749.516,1,0.7273,0.5347,0.0874,0.0,155,0,0.4046,1,0.0,WAIT
90,1779169749.516,2,0.5805,0.6111,0.0497,0.0,304,0,0.4189,1,0.0,WAIT
91,1779169750.073,0,0.8078,0.4792,0.1659,3.826,59,0,0.4156,1,0.0,ASK
91,1779169750.073,1,0.7273,0.5361,0.1032,0.0,159,0,0.4058,1,0.0,WAIT
91,1779169750.073,2,0.5805,0.6125,0.0836,0.0,308,0,0.4203,1,0.0,WAIT
92,1779169750.652,0,0.8078,0.4792,0.2132,4.405,59,0,0.4156,1,0.0,ASK
