scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,active_cup_id,is_active_cup,time_near_cup,time_since_release,release_count,cup_motion_distance,stationary_time,was_moved,used_cup_candidate,idle_candidate,label
38,1779177659.333,1,0.4688,0.7056,0.0727,0.0,86,0,0.5065,1,0.0,1,1,12.177,1020.54,0,0.0,17.424,1,1,0,WAIT
38,1779177659.333,2,0.6773,0.5778,0.2649,1020.54,0,0,0.4173,1,0.0,1,0,0.0,1020.54,0,0.5445,1.84,1,0,1,IDLE
39,1779177659.909,0,0.6055,0.6389,0.1958,1021.116,0,0,0.4514,1,0.0,1,0,0.0,1021.116,0,0.0,18.0,1,0,1,IDLE
39,1779177659.909,1,0.4703,0.7069,0.0735,0.0,90,0,0.5078,1,0.0,1,1,12.753,1021.116,0,0.0,18.0,1,1,0,WAIT
39,1779177659.909,2,0.6781,0.5778,0.2653,1021.116,0,0,0.4177,1,0.0,1,0,0.0,1021.116,0,0.0,2.416,1,0,1,IDLE
40,1779177660.469,0,0.6055,0.6389,0.1566,1021.676,0,0,0.4514,1,0.0,1,0,0.0,1021.676,0,0.0,18.56,1,0,1,IDLE
40,1779177660.469,1,0.4805,0.6972,0.0489,0.0,94,1,0.4976,1,0.0,1,1,13.313,1021.676,0,0.0,0.0,1,1,0,WAIT
40,1779177660.469,2,0.6781,0.5778,0.2238,1021.676,0,0,0.4177,1,0.0,1,0,0.0,1021.676,0,0.0,2.976,1,0,1,IDLE
41,1779177661.045,0,0.6055,0.6389,0.1064,0.0,4,0,0.4514,1,0.0,1,0,0.576,1022.252,0,0.0,19.136,1,1,0,IDLE
41,1779177661.045,1,0.4844,0.6917,0.0123,0.0,98,0,0.4919,1,0.0,1,1,13.889,1022.252,0,0.0,0.576,1,1,0,WAIT
41,1779177661.045,2,0.6781,0.5778,0.1744,1022.252,0,0,0.4177,1,0.0,1,0,0.0,1022.252,0,0.0,3.552,1,0,1,IDLE
42,1779177661.6,0,0.6055,0.6389,0.1202,0.139,6,0,0.4514,1,0.0,1,0,0.849,0.0,2,0.0,19.691,1,1,0,ASK
42,1779177661.6,1,0.4711,0.7347,0.0382,0.0,102,0,0.5355,1,0.0,1,1,14.444,1022.807,0,0.0,0.284,1,1,0,WAIT
42,1779177661.6,2,0.6781,0.5778,0.1872,1022.807,0,0,0.4177,1,0.0,1,0,0.0,1022.807,0,0.0,4.107,1,0,1,IDLE
43,1779177662.165,0,0.6055,0.6389,0.1384,0.704,6,0,0.4514,1,0.0,1,0,0.849,0.565,2,0.0,20.256,1,1,0,ASK
43,1779177662.165,1,0.468,0.7167,0.0369,0.0,106,0,0.5177,1,0.0,1,1,15.009,1023.372,0,0.0,0.849,1,1,0,WAIT
43,1779177662.165,2,0.6781,0.5778,0.2048,1023.372,0,0,0.4177,1,0.0,1,0,0.0,1023.372,0,0.0,4.672,1,0,1,IDLE
44,1779177662.737,0,0.6055,0.6389,0.1137,0.0,8,0,0.4514,1,0.0,1,0,1.134,1.137,2,0.0,20.828,1,1,0,ASK
44,1779177662.737,1,0.5008,0.6306,0.0365,0.0,108,1,0.4306,1,0.0,1,1,15.293,0.429,1,0.8896,0.0,1,1,0,WAIT
44,1779177662.737,2,0.6789,0.5778,0.1717,1023.943,0,0,0.418,1,0.0,1,0,0.0,1023.943,0,0.0,5.244,1,0,1,IDLE
45,1779177663.298,0,0.6094,0.6389,0.0871,0.0,12,0,0.4523,1,0.0,1,0,1.695,1.698,2,0.0,21.389,1,1,0,ASK
45,1779177663.298,1,0.5547,0.5694,0.0342,0.0,112,1,0.3735,1,0.0,1,1,15.855,0.99,1,0.8896,0.0,1,1,0,WAIT
45,1779177663.298,2,0.6789,0.5778,0.1217,1024.505,0,0,0.418,1,0.0,1,0,0.0,1024.505,0,0.0,5.805,1,0,1,IDLE
46,1779177663.877,0,0.6102,0.6431,0.064,0.0,16,0,0.4565,1,0.0,1,0,2.274,2.278,2,0.0,21.968,1,1,0,ASK
46,1779177663.877,1,0.5977,0.6,0.0416,0.0,116,1,0.4117,1,0.0,1,1,16.434,1.569,1,0.8896,0.0,1,1,0,WAIT
46,1779177663.877,2,0.6789,0.5778,0.079,0.0,4,0,0.418,1,0.0,1,0,0.579,1025.084,0,0.0,6.385,1,1,0,IDLE
47,1779177664.436,1,0.593,0.6625,0.0434,0.0,120,0,0.4718,1,0.0,1,1,16.992,2.128,1,0.433,0.288,1,1,0,WAIT
47,1779177664.436,2,0.6789,0.5778,0.0913,0.0,8,0,0.418,1,0.0,1,0,1.138,1025.643,0,0.0,6.943,1,1,0,IDLE
48,1779177665.012,0,0.6203,0.6431,0.0507,0.0,22,0,0.4591,1,0.0,1,0,3.116,3.412,2,0.0,0.287,1,1,0,ASK
48,1779177665.012,1,0.5891,0.6708,0.0427,0.0,124,0,0.4792,1,0.0,1,1,17.568,2.704,1,0.0,0.864,1,1,0,WAIT
48,1779177665.012,2,0.6789,0.5778,0.0948,0.0,12,0,0.418,1,0.0,1,0,1.713,1026.218,0,0.0,7.519,1,1,0,IDLE
49,1779177665.574,1,0.5938,0.6819,0.0435,0.0,128,0,0.491,1,0.0,1,1,18.13,3.266,1,0.0,1.426,1,1,0,WAIT
49,1779177665.574,2,0.6789,0.5778,0.0898,0.0,16,0,0.418,1,0.0,1,0,2.276,1026.78,0,0.0,8.081,1,1,0,IDLE
50,1779177666.133,0,0.643,0.6431,0.0557,0.0,27,0,0.4656,1,0.0,1,0,3.808,4.533,2,0.0,0.273,1,1,0,ASK
50,1779177666.133,1,0.6,0.7042,0.0449,0.0,132,0,0.514,1,0.0,1,1,18.689,3.825,1,0.0,1.985,1,1,0,WAIT
50,1779177666.133,2,0.6922,0.5792,0.0994,0.0,20,0,0.4251,1,0.0,1,0,2.835,1027.34,0,0.0,0.273,1,1,0,IDLE
51,1779177666.709,1,0.957,0.3167,0.3423,0.29,134,0,0.4717,1,0.0,2,0,18.976,0.143,2,0.3557,0.143,1,1,0,ASK
51,1779177666.709,2,0.6922,0.5792,0.0795,0.0,24,0,0.4251,1,0.0,2,1,3.41,1027.915,0,0.0,0.849,1,1,0,WAIT
52,1779177667.271,0,0.6195,0.575,0.0564,0.0,28,1,0.3936,1,0.0,1,0,3.958,5.671,2,0.0391,0.0,1,1,0,ASK
52,1779177667.271,1,0.6023,0.6319,0.0269,0.0,137,1,0.4439,1,0.0,1,1,19.395,0.706,2,0.761,0.0,1,1,0,WAIT
52,1779177667.271,2,0.6922,0.5792,0.1089,0.0,28,0,0.4251,1,0.0,1,0,3.973,1028.478,0,0.0,1.411,1,1,0,IDLE
53,1779177667.84,0,0.6188,0.6389,0.0467,0.0,32,0,0.4547,1,0.0,1,0,4.527,6.24,2,0.0704,0.427,1,1,0,ASK
53,1779177667.84,1,0.5977,0.6917,0.0281,0.0,141,0,0.5013,1,0.0,1,1,19.963,1.274,2,0.761,0.427,1,1,0,WAIT
53,1779177667.84,2,0.6922,0.5792,0.117,0.0,32,0,0.4251,1,0.0,1,0,4.541,1029.046,0,0.0,1.98,1,1,0,IDLE
54,1779177668.405,0,0.6188,0.6403,0.0652,0.0,36,0,0.456,1,0.0,1,0,5.092,6.805,2,0.0704,0.992,1,1,0,ASK
54,1779177668.405,1,0.5852,0.7194,0.031,0.0,145,0,0.5264,1,0.0,1,1,20.528,1.839,2,0.761,0.992,1,1,0,WAIT
54,1779177668.405,2,0.6922,0.5792,0.1358,0.417,33,0,0.4251,1,0.0,1,0,4.69,0.288,1,0.0,2.545,1,1,0,ASK
55,1779177668.981,0,0.6195,0.6403,0.0646,0.0,40,0,0.4562,1,0.0,1,0,5.668,7.381,2,0.0704,1.568,1,1,0,ASK
55,1779177668.981,1,0.5852,0.7167,0.0304,0.0,149,0,0.5236,1,0.0,1,1,21.104,2.416,2,0.0491,1.568,1,1,0,WAIT
55,1779177668.981,2,0.6922,0.5792,0.1346,0.993,33,0,0.4251,1,0.0,1,0,4.69,0.865,1,0.0,3.121,1,1,0,ASK
56,1779177669.541,0,0.6195,0.6389,0.0646,0.0,44,0,0.4549,1,0.0,1,0,6.228,7.941,2,0.0,2.128,1,1,0,ASK
56,1779177669.541,1,0.5852,0.7153,0.0304,0.0,153,0,0.5223,1,0.0,1,1,21.665,2.976,2,0.0,2.128,1,1,0,WAIT
56,1779177669.541,2,0.6922,0.5792,0.1343,1.553,33,0,0.4251,1,0.0,1,0,4.69,1.425,1,0.0,3.681,1,1,0,ASK
